#seq_id	SVM score	label	NCV
chr10.66567150.66567651	-0.40488475	1	4
chr10.68928275.68928876	-0.18678151	1	1
chr10.69947550.69948076	0.38054366	1	2
chr10.71217425.71218201	-0.20229514	1	1
chr10.79117550.79118001	-0.46242275	1	3
chr10.82673475.82674301	-0.49017031	1	3
chr10.84322350.84322826	-0.2306396	1	1
chr10.84647850.84648251	-0.4492394	1	1
chr10.86521125.86521576	0.10110303	1	1
chr10.86564250.86565101	0.42587078	1	0
chr10.86788575.86788951	-0.022409826	1	3
chr10.86910025.86911301	1.1910911	1	4
chr10.86951650.86952826	1.1862214	1	3
chr10.88896975.88898176	1.2188678	1	0
chr10.91344350.91344851	0.34646968	1	2
chr10.91544000.91544476	-0.020451562	1	3
chr10.91625600.91626951	0.39999653	1	2
chr10.92018625.92020426	1.8104662	1	3
chr10.92545650.92546226	0.29432571	1	4
chr10.92726150.92726701	-0.32748573	1	4
chr10.92745350.92746076	0.13988095	1	1
chr10.92837000.92838126	-0.079606286	1	3
chr10.94702050.94702801	0.56047946	1	1
chr10.95771150.95772176	0.56014728	1	4
chr10.96108200.96109351	0.69551181	1	1
chr10.96418075.96419401	1.8642654	1	3
chr10.96941875.96942851	0.66432568	1	3
chr10.99573550.99574301	-0.023120235	1	0
chr10.104817575.104818601	0.48260437	1	1
chr10.104921425.104922276	1.2638533	1	4
chr10.105363475.105364301	0.0088798273	1	4
chr10.109121700.109122226	-0.066160611	1	3
chr10.109979800.109980226	0.11446449	1	3
chr10.110368175.110368726	-0.18870874	1	4
chr10.115008075.115008901	0.54208823	1	3
chr10.118396450.118397351	0.39422088	1	0
chr10.118398900.118399426	-0.17064873	1	0
chr10.119853925.119855501	0.88372533	1	4
chr10.120262425.120263101	-0.068819246	1	0
chr11.5291000.5291926	0.40837414	1	0
chr11.10988025.10988526	-0.13375179	1	0
chr11.11767950.11768676	0.40760482	1	2
chr11.11840900.11841851	-0.036661058	1	4
chr11.12267450.12268076	-0.12929651	1	0
chr11.12276675.12277051	-0.44392326	1	2
chr11.14081875.14082826	0.31703304	1	2
chr11.17360275.17361276	1.0697088	1	2
chr11.18063625.18064726	0.34868286	1	2
chr11.18071200.18071676	0.21798153	1	4
chr11.18816575.18817351	0.4243713	1	0
chr11.20555675.20556551	-0.082907245	1	4
chr11.20563525.20564051	0.060798297	1	0
chr11.21917425.21918151	-0.059780425	1	4
chr11.21934600.21935201	0.039724324	1	0
chr11.22247875.22249076	0.87728191	1	3
chr11.22272625.22273101	0.68845809	1	3
chr11.23979350.23980051	0.49948755	1	0
chr11.23995675.23996201	0.18794255	1	3
chr11.24230450.24231101	0.65398189	1	2
chr11.24270150.24271026	0.96533664	1	1
chr11.24271125.24271726	0.21927879	1	2
chr11.26706525.26707201	-0.19998422	1	2
chr11.28592825.28593976	-0.044505859	1	4
chr11.29674100.29674626	-0.31588556	1	2
chr11.31927450.31928426	0.060485898	1	1
chr11.32012850.32013751	0.93135817	1	0
chr11.32041675.32042401	-0.094874728	1	3
chr11.32057500.32058726	1.6275843	1	3
chr11.34316100.34316651	0.045744506	1	2
chr11.35669750.35670751	-0.079428961	1	2
chr11.35726775.35727501	0.61017235	1	2
chr11.35867375.35868501	0.62370547	1	1
chr11.36510200.36511226	0.15129739	1	4
chr11.36715625.36716101	-0.15476345	1	0
chr11.36967300.36967676	-0.052476684	1	3
chr11.39737550.39737976	-0.27459941	1	3
chr11.40269775.40270526	0.44141732	1	0
chr11.40323900.40324851	0.045209274	1	0
chr11.40387025.40387501	0.26370722	1	3
chr11.40437475.40438576	0.045234051	1	1
chr11.40508075.40508726	-0.14500303	1	4
chr11.47454075.47454576	0.67497158	1	1
chr11.54567625.54568876	-0.29243927	1	0
chr11.56060250.56061001	-0.31257348	1	4
chr11.61943650.61944701	0.3796488	1	0
chr11.63059825.63060326	0.45256332	1	1
chr11.63113200.63114076	0.51584822	1	1
chr11.63864425.63865301	0.23762341	1	3
chr11.64091725.64092251	0.78015975	1	0
chr11.64214125.64214501	-0.11243506	1	1
chr11.65690750.65691401	0.94333753	1	0
chr11.66831200.66831676	-0.19032612	1	4
chr11.66890850.66891301	0.00023179364	1	1
chr11.67958875.67959901	1.5860711	1	2
chr11.67964350.67965101	-0.13562286	1	4
chr11.68028575.68029351	-0.28125541	1	1
chr11.69843150.69843776	-0.35206072	1	1
chr11.71228100.71228801	-0.18207544	1	2
chr11.71253400.71253826	0.15770476	1	1
chr11.71571800.71572626	0.020358192	1	4
chr11.74344700.74345276	0.39665578	1	0
chr11.76460450.76460901	-0.012449895	1	3
chr11.77707300.77708351	1.3626186	1	0
chr11.77743650.77744176	-0.095350696	1	1
chr11.77761275.77761751	-0.089976116	1	1
chr11.77778225.77779376	1.2895717	1	3
chr11.78700625.78701401	0.4766987	1	0
chr11.80105750.80106326	-0.28324265	1	4
chr11.80129075.80129926	-0.24182118	1	3
chr11.80149050.80149976	-0.28168682	1	4
chr11.80317550.80318276	1.1397084	1	0
chr11.80321900.80322676	0.3222655	1	4
chr11.80331850.80332651	0.17148599	1	4
chr11.80391225.80392151	0.4564116	1	4
chr11.81426400.81427201	0.54151103	1	3
chr11.81673850.81674501	0.39568153	1	3
chr11.82676400.82677651	0.59527493	1	3
chr11.83856575.83857651	-0.15561585	1	0
chr11.84384000.84384401	0.082785668	1	2
chr11.85528125.85528576	-0.19560337	1	4
chr11.85852450.85853251	0.6870972	1	3
chr11.86383500.86384301	-0.022237122	1	2
chr11.87240050.87240426	-0.67791741	1	4
chr11.87630350.87630726	-0.38460108	1	3
chr11.87932800.87933276	0.27001075	1	0
chr11.87952500.87953226	-0.20715137	1	1
chr11.88047225.88048251	-0.015375197	1	0
chr11.88054150.88055076	0.27687372	1	3
chr11.88170325.88170901	-0.16087377	1	3
chr11.88268500.88269051	0.17932311	1	3
chr11.88294900.88296251	0.45629413	1	0
chr11.88398550.88399276	0.064629403	1	3
chr11.88491050.88491726	0.85056591	1	0
chr11.88563500.88564601	1.592609	1	1
chr11.89243050.89244226	0.88827695	1	0
chr11.89485000.89486226	0.49997281	1	1
chr11.89626650.89627576	0.18765391	1	3
chr11.90409700.90410201	0.22778816	1	3
chr11.94021375.94022051	0.09711188	1	2
chr11.96736750.96738276	1.1328276	1	4
chr11.96746775.96747676	1.0887054	1	2
chr11.98803200.98803851	-0.51744128	1	0
chr11.101338775.101339676	0.18452926	1	1
chr11.101557125.101558101	-0.025749629	1	1
chr11.101871175.101872001	0.16542575	1	4
chr11.103702150.103703326	0.77551838	1	2
chr11.107274375.107275551	1.0715302	1	3
chr11.107277775.107278301	-0.24863284	1	1
chr11.107653425.107653901	0.05017388	1	2
chr11.108023350.108023951	0.14442676	1	2
chr11.108466425.108467351	-0.047695181	1	1
chr11.108746850.108747526	0.027506389	1	2
chr11.108968075.108968626	-0.061043904	1	4
chr11.109763600.109764801	-0.81798442	1	4
chr11.110340125.110340801	0.87176278	1	4
chr11.111755275.111755826	-0.16197308	1	0
chr11.112058825.112059751	0.91831485	1	4
chr11.112838175.112838701	1.2332393	1	4
chr11.113049350.113050251	0.53282593	1	1
chr11.113073675.113074401	0.12943428	1	2
chr11.113170525.113171076	-0.02133984	1	4
chr11.113300525.113301626	-0.33891886	1	1
chr11.113445075.113445826	0.252992	1	4
chr11.113645725.113647701	0.69577595	1	4
chr11.114328925.114330026	0.30493326	1	1
chr11.114656075.114657751	0.95882923	1	4
chr11.115270800.115271351	-0.20818729	1	4
chr11.117339800.117340676	0.49843863	1	0
chr11.117800800.117801826	0.47374262	1	4
chr11.118059050.118059926	0.35146819	1	4
chr11.120694875.120695526	-0.41473422	1	2
chr12.5246500.5246926	0.066033801	1	1
chr12.5275025.5275551	-0.6042872	1	4
chr12.6456250.6456701	-0.38461391	1	2
chr12.6629225.6630026	-0.063050038	1	3
chr12.6645400.6645951	-0.41495021	1	3
chr12.10881575.10882451	0.42482967	1	1
chr12.11228225.11228751	0.29794686	1	1
chr12.12534525.12535826	2.0098615	1	1
chr12.12745600.12746451	0.62046451	1	0
chr12.12760550.12761526	0.40272327	1	2
chr12.12883975.12884901	0.2724906	1	3
chr12.13990800.13991376	0.35845388	1	2
chr12.14095725.14096201	0.36187594	1	0
chr12.15572775.15573501	0.12714008	1	4
chr12.17564650.17565276	-0.67876417	1	0
chr12.25809275.25810051	0.43605935	1	4
chr12.26387775.26388201	-0.15867119	1	4
chr12.27173200.27173676	0.017851355	1	3
chr12.27505825.27507101	0.30037158	1	3
chr12.27566900.27567276	-0.20425901	1	1
chr12.27615125.27615901	0.35525483	1	3
chr12.27746875.27747576	0.54558501	1	4
chr12.27749500.27750376	-0.088895098	1	1
chr12.27760900.27761626	0.59012002	1	2
chr12.27767625.27768326	0.06981245	1	1
chr12.27824900.27825626	0.11029307	1	0
chr12.27835575.27836726	1.6009466	1	4
chr12.28250750.28251601	-0.090088123	1	4
chr12.28260250.28261526	-0.082550242	1	0
chr12.28331325.28332276	0.37945878	1	4
chr12.29116975.29117601	-0.17898322	1	1
chr12.29502000.29503151	-0.18226311	1	2
chr12.32915425.32915976	-0.088970547	1	0
chr12.39030400.39031301	0.43911668	1	2
chr12.39753650.39754176	0.40933839	1	4
chr12.39946850.39947351	-0.94463831	1	3
chr12.40027850.40028726	1.4010133	1	2
chr12.40253575.40254501	-0.066870891	1	4
chr12.40441725.40442201	-0.41648175	1	3
chr12.40682575.40683626	0.037070505	1	2
chr12.41073650.41074076	-0.28518504	1	1
chr12.45438950.45439626	0.51341188	1	2
chr12.45504575.45505376	0.30228397	1	2
chr12.45940800.45941276	0.10932314	1	0
chr12.51046050.51046751	-0.15454253	1	2
chr12.51075300.51076126	-0.00036355412	1	0
chr12.51221075.51222476	2.2275422	1	0
chr12.51222550.51223701	0.95679413	1	3
chr12.51799575.51800451	-0.25262487	1	2
chr12.51952575.51953101	-0.020090461	1	1
chr12.52102525.52103976	1.8556761	1	4
chr12.53239200.53239801	0.019603086	1	2
chr12.53936100.53936851	0.074689761	1	4
chr12.54133725.54134251	-0.067340606	1	0
chr12.54134300.54135101	-0.24035501	1	4
chr12.54163850.54165001	0.44723484	1	1
chr12.54165475.54166876	0.45172011	1	1
chr12.54225200.54226151	0.35788056	1	0
chr12.54393400.54394376	-0.18948553	1	2
chr12.54724675.54725526	0.048182547	1	2
chr12.57027375.57028651	0.078140895	1	1
chr12.57084075.57084876	0.11582048	1	4
chr12.57105275.57105901	0.60574852	1	3
chr12.57559650.57560276	0.76290716	1	4
chr12.58501825.58502876	0.93500952	1	2
chr12.59651925.59652776	0.04152903	1	1
chr12.73538925.73539326	0.16958444	1	0
chr12.76974025.76975576	0.13902465	1	0
chr12.78101600.78102151	-0.2678944	1	4
chr12.78953175.78953976	-0.63959533	1	0
chr12.80636200.80637126	1.2656852	1	3
chr12.80710350.80710901	-0.19281443	1	1
chr12.80816100.80816926	-0.0067791645	1	3
chr12.80819950.80820726	0.55199233	1	2
chr12.80980600.80981051	0.48934881	1	3
chr12.81011675.81012726	1.003783	1	1
chr12.81163075.81164626	1.648085	1	3
chr12.82103600.82104751	1.2222922	1	2
chr12.84145350.84145976	0.37490194	1	3
chr12.85872850.85873876	0.43225571	1	0
chr12.85930700.85931601	1.6197565	1	4
chr12.86622000.86622676	-0.49747765	1	3
chr12.86796025.86796851	0.06849626	1	4
chr12.87412300.87412801	0.094096173	1	4
chr12.88148050.88148626	0.56083596	1	4
chr12.88165125.88165676	0.087663835	1	3
chr12.88237175.88237801	-0.32908843	1	1
chr12.90022550.90023226	0.30608535	1	4
chr12.90039375.90040351	1.772125	1	0
chr12.90097950.90099251	2.0962844	1	0
chr12.90387400.90388176	0.90424562	1	4
chr12.90680575.90681526	0.57766603	1	3
chr12.90769125.90769776	0.25201337	1	0
chr12.91370600.91371726	0.79548336	1	4
chr12.93531050.93532426	0.2596852	1	2
chr12.95089725.95090526	1.1672396	1	0
chr12.95286050.95286826	0.23671479	1	4
chr12.97198475.97199176	-0.16260379	1	4
chr12.98299675.98300101	-0.40338356	1	3
chr12.99800175.99801601	0.3839069	1	0
chr12.100249150.100250101	0.82080889	1	4
chr12.100458250.100459351	1.0861275	1	0
chr12.100577850.100578726	0.0099353971	1	0
chr12.100579625.100580101	-0.59928113	1	3
chr12.100644425.100645101	0.44335246	1	0
chr12.104551925.104553326	0.049216476	1	0
chr12.105969625.105970326	0.45479627	1	4
chr12.107136775.107137701	0.41023162	1	2
chr12.108323375.108323951	1.1266098	1	1
chr12.108754650.108755501	0.12754044	1	3
chr12.109558675.109559276	0.51626341	1	0
chr12.109784750.109785351	0.10521279	1	4
chr12.110796525.110797426	-0.13383874	1	1
chr12.112402425.112403351	0.25714003	1	2
chr12.112931750.112933126	0.059779137	1	1
chr12.113571050.113571951	0.15905954	1	0
chr12.113572000.113573126	0.34944508	1	2
chr12.113789725.113790476	0.20564084	1	4
chr12.118158125.118158826	0.17697045	1	4
chr12.118176375.118177276	1.1273829	1	1
chr12.118291850.118293476	1.0720723	1	4
chr12.118345575.118346151	-0.13093283	1	2
chr12.118398150.118398851	-0.72184122	1	3
chr12.118411350.118411901	0.75462858	1	1
chr12.118495575.118496601	0.95343661	1	3
chr12.119044275.119045376	0.97857785	1	4
chr12.119227625.119228226	0.3819269	1	0
chr12.119958200.119959326	0.27489205	1	3
chr12.120702825.120703251	-0.5336808	1	0
chr13.6249775.6251026	0.15763329	1	0
chr13.6990625.6991451	-0.11306279	1	0
chr13.7413625.7414351	0.35753999	1	2
chr13.9795525.9796201	0.6587117	1	0
chr13.12651300.12652201	0.23201375	1	2
chr13.15635500.15636726	1.3581913	1	2
chr13.15641250.15642501	0.76701064	1	4
chr13.15805650.15807276	0.64484953	1	4
chr13.17787525.17788076	-0.58949094	1	2
chr13.20208875.20209726	1.6178685	1	1
chr13.20446025.20447026	0.38274821	1	2
chr13.24748850.24749401	-0.085670334	1	0
chr13.24778900.24779526	0.1245566	1	4
chr13.25278675.25279101	-0.20535341	1	3
chr13.25484750.25485551	0.21015108	1	1
chr13.25495000.25495401	-0.44155098	1	1
chr13.25842375.25843801	0.17378095	1	0
chr13.26246400.26247526	1.0520372	1	3
chr13.28386575.28387576	0.52343576	1	0
chr13.28507600.28509376	0.74259712	1	1
chr13.28573050.28573626	0.4107122	1	0
chr13.28756350.28756926	-0.017838184	1	1
chr13.28782125.28782826	-0.080043487	1	1
chr13.28809975.28810976	1.2451358	1	3
chr13.28902375.28903926	2.1522272	1	3
chr13.29050725.29051301	-0.28907473	1	0
chr13.29462600.29463626	0.12816221	1	0
chr13.29701750.29703326	0.73573096	1	1
chr13.34224300.34226301	2.3657208	1	0
chr13.34340300.34341201	0.84427561	1	0
chr13.34379250.34380201	0.73112835	1	2
chr13.34906000.34906826	0.82693673	1	3
chr13.36374075.36376401	1.8636103	1	0
chr13.37609000.37609751	1.0453598	1	0
chr13.39615175.39616426	0.6340143	1	0
chr13.39972925.39974001	1.0313313	1	0
chr13.41946200.41946801	0.15711056	1	2
chr13.42751950.42752601	-0.2579707	1	2
chr13.43626025.43626951	0.10526441	1	4
chr13.44031475.44032451	-0.3609421	1	0
chr13.44045550.44046076	0.29792561	1	0
chr13.44195775.44196851	0.10654571	1	2
chr13.44846675.44847576	0.58348801	1	2
chr13.44986800.44988251	0.13853064	1	0
chr13.45511625.45512351	-0.23382219	1	3
chr13.45517625.45518226	-0.037965653	1	1
chr13.45901025.45902026	0.43551734	1	0
chr13.46364325.46364901	-0.046354855	1	2
chr13.46629475.46630401	1.0208694	1	4
chr13.47372975.47373526	0.043699205	1	3
chr13.47463450.47464151	0.086367637	1	0
chr13.47493125.47494301	0.53896392	1	3
chr13.48108250.48109051	0.6858032	1	3
chr13.48189475.48190476	1.1056449	1	4
chr13.48225925.48226551	0.45913889	1	0
chr13.48254300.48255401	-0.32572969	1	0
chr13.48478975.48479901	0.68574829	1	1
chr13.48661375.48662201	-0.30526043	1	4
chr13.51324200.51325101	0.10953137	1	0
chr13.51664775.51665376	0.42363884	1	4
chr13.51698525.51699151	0.23209669	1	4
chr13.51941100.51942176	1.2387121	1	4
chr13.51944075.51945201	1.0147038	1	2
chr13.52014000.52015476	-0.28190713	1	3
chr13.52015775.52016726	1.1329598	1	0
chr13.52022025.52022426	-0.32248904	1	1
chr13.52564925.52565676	-0.087090201	1	0
chr13.54361725.54362226	-0.72673946	1	2
chr13.54513250.54514001	-0.2453605	1	1
chr13.56309425.56310401	1.2532202	1	1
chr13.56683425.56684551	0.76314813	1	1
chr13.57704475.57705276	0.38854401	1	1
chr13.59025800.59026276	-0.6043133	1	2
chr13.59065900.59066951	0.56334919	1	4
chr13.59072600.59073801	0.29849032	1	2
chr13.59142350.59143226	-0.18434427	1	4
chr13.59192750.59194001	0.23359174	1	0
chr13.59249300.59249801	-0.1520432	1	2
chr13.60011500.60012301	-0.057761194	1	0
chr13.60072300.60074026	1.5595475	1	3
chr13.60146725.60147551	-0.42309346	1	1
chr13.60211600.60212326	0.71465751	1	4
chr13.60257750.60258301	-0.20530249	1	4
chr13.63655475.63656876	0.40210952	1	4
chr13.63663675.63664776	1.7868773	1	4
chr13.63667675.63668176	0.27909368	1	2
chr13.63728225.63729126	2.8771997	1	2
chr13.64086450.64087601	0.046928269	1	1
chr13.64182300.64183026	0.69824285	1	1
chr13.67965650.67966576	0.1834485	1	1
chr13.69856925.69857301	-0.087490122	1	3
chr13.70123075.70123751	-0.091536871	1	3
chr13.70235225.70235851	0.094296149	1	1
chr13.71287475.71288651	1.0029496	1	2
chr13.73171825.73172701	0.489643	1	2
chr13.74162525.74163126	-0.069583461	1	4
chr13.77527200.77527751	-0.1817777	1	0
chr13.77687275.77688001	0.78827878	1	4
chr13.78007525.78008201	0.015444323	1	0
chr13.78031375.78034076	0.6821612	1	1
chr13.78339475.78340151	-0.64498056	1	3
chr13.78347175.78347651	-0.25417274	1	4
chr13.78584900.78585526	0.243109	1	3
chr13.78720175.78721201	0.45518341	1	0
chr13.78857075.78857626	-0.039896454	1	1
chr13.79527125.79527676	-0.076150018	1	4
chr13.79812400.79812951	0.44655103	1	2
chr13.81023775.81026001	1.5014552	1	0
chr13.81768400.81768826	-0.33824294	1	4
chr13.81795575.81796401	0.55329472	1	1
chr13.83705200.83705651	0.036646962	1	2
chr13.83871725.83872351	-0.074854175	1	0
chr13.83878700.83879576	-0.12294576	1	0
chr13.83881175.83882051	-0.087054511	1	2
chr13.84007200.84008101	-0.39732284	1	0
chr13.84019875.84020751	0.50354991	1	3
chr13.84024175.84025301	1.0884852	1	3
chr13.84196575.84197101	0.069000429	1	1
chr13.84198725.84199726	1.2027073	1	0
chr13.84486875.84488601	0.51193398	1	1
chr13.84588025.84589151	0.3266488	1	0
chr13.84710475.84711751	0.87270697	1	2
chr13.84778450.84779651	0.009986765	1	4
chr13.84890875.84892176	0.54213106	1	2
chr13.85266300.85267226	-0.43842944	1	4
chr13.90782650.90783701	0.87468438	1	2
chr13.91318175.91319076	0.21595261	1	1
chr13.91510450.91511151	0.62518388	1	0
chr13.91600175.91600726	0.49848095	1	4
chr13.94608700.94609651	0.63029459	1	4
chr13.95345625.95346326	0.74933198	1	4
chr13.96304050.96304651	-0.029145763	1	1
chr13.96409350.96410376	0.60666471	1	3
chr13.96764900.96765476	0.21769295	1	4
chr13.98010425.98010901	-0.42577964	1	2
chr13.98020200.98020701	-0.23216242	1	4
chr13.98020750.98021426	0.073830039	1	3
chr13.98022150.98023301	0.3621212	1	0
chr13.98025950.98027101	1.2461684	1	2
chr13.98061575.98063401	1.9828159	1	3
chr13.98516850.98517926	1.0093176	1	2
chr13.98593825.98594951	0.91075263	1	3
chr13.98729425.98729801	-0.084381406	1	2
chr13.99153900.99154301	-0.49860992	1	4
chr13.99303775.99304451	0.18092995	1	4
chr13.100213950.100214851	0.16038167	1	0
chr13.100239850.100240576	0.0026805174	1	0
chr13.100262750.100263676	0.10839157	1	3
chr13.100271175.100271926	-0.067746926	1	1
chr13.100446350.100446851	0.10414267	1	2
chr13.100560675.100561226	0.85129594	1	3
chr13.102571175.102571626	0.30300463	1	0
chr13.103274350.103275076	0.4897851	1	4
chr13.106046600.106047551	0.12457761	1	2
chr13.108037125.108037976	1.71426	1	0
chr13.108331600.108332451	-0.014718799	1	3
chr13.108621250.108622001	-0.0067773087	1	1
chr13.110612500.110614101	2.9753495	1	3
chr13.111328350.111328776	-0.27072432	1	1
chr13.111393050.111393601	-0.30220837	1	3
chr13.112780975.112781626	0.19266506	1	4
chr13.114524175.114525001	0.44227362	1	4
chr13.114669850.114670876	0.65893489	1	0
chr13.114707950.114708826	0.40055087	1	2
chr13.116463850.116464601	0.44114974	1	1
chr13.117304775.117305626	0.934173	1	3
chr13.117365025.117365776	-0.01112595	1	4
chr14.12793175.12793676	0.20446345	1	4
chr14.13169875.13171401	2.3185183	1	3
chr14.13220900.13222651	1.0213968	1	2
chr14.13225400.13226526	0.84604526	1	4
chr14.14602900.14603751	-0.63241818	1	1
chr14.14896875.14897801	-0.23165335	1	4
chr14.16810875.16811526	0.5076876	1	1
chr14.17032500.17034551	0.56509458	1	0
chr14.17565950.17566576	-0.049776277	1	0
chr14.17655075.17655526	0.45363172	1	1
chr14.20644425.20645376	0.5785098	1	2
chr14.20805550.20806976	1.31388	1	2
chr14.21044650.21045351	-0.19019441	1	2
chr14.22070900.22072401	1.2078071	1	2
chr14.22187425.22188651	0.013537623	1	2
chr14.22229850.22230851	0.6959443	1	0
chr14.23499175.23499801	0.67309831	1	3
chr14.23529050.23530051	1.1054548	1	3
chr14.23564800.23565851	1.5202964	1	2
chr14.23632350.23633301	1.322752	1	0
chr14.25369950.25370776	0.021221723	1	3
chr14.25397600.25398251	-0.16061889	1	1
chr14.25436400.25437401	0.12668838	1	3
chr14.25661075.25661801	-0.51435083	1	4
chr14.25927750.25929051	0.13676159	1	2
chr14.26136725.26138176	0.86123241	1	4
chr14.27899000.27899401	0.015577552	1	0
chr14.29263575.29264601	1.2340093	1	3
chr14.29771750.29772251	-0.29622246	1	4
chr14.32482825.32483326	-0.020482776	1	4
chr14.32747525.32748301	-0.45433783	1	0
chr14.35925825.35926576	0.75154401	1	2
chr14.36660125.36660526	-0.670435	1	4
chr14.49132275.49133701	1.0426553	1	4
chr14.49329525.49329976	-0.35716844	1	4
chr14.49419250.49419926	0.58943693	1	0
chr14.49707825.49708626	0.14712483	1	1
chr14.52629950.52630926	-0.13502547	1	3
chr14.55095300.55095701	-0.10327355	1	0
chr14.55671150.55671801	0.47670238	1	0
chr14.57506800.57507276	-0.23144976	1	1
chr14.60355450.60357126	2.1619485	1	3
chr14.60437975.60438801	0.023408045	1	1
chr14.60588525.60589126	-0.30626796	1	1
chr14.61028400.61029201	0.1627841	1	2
chr14.61064775.61065201	-0.10312458	1	3
chr14.61623750.61624526	0.13657326	1	1
chr14.61662125.61663251	1.2914932	1	0
chr14.63007650.63008601	0.42069469	1	2
chr14.63204300.63204801	-0.4916865	1	0
chr14.63498800.63499476	-0.33733621	1	3
chr14.64204600.64205676	0.83349473	1	1
chr14.64874875.64875951	0.98998322	1	2
chr14.65864225.65865001	-0.18541771	1	0
chr14.67112925.67114126	2.0074552	1	3
chr14.67860800.67861376	0.2896381	1	2
chr14.68169250.68169701	0.40597736	1	2
chr14.68658375.68659176	0.17361817	1	1
chr14.69599400.69599826	0.17097966	1	0
chr14.70416575.70417276	0.40112482	1	1
chr14.75635675.75636701	0.84317799	1	0
chr14.75872900.75873526	0.64643756	1	1
chr14.76432300.76433376	1.004003	1	2
chr14.76621325.76622251	0.41125878	1	4
chr14.76654375.76655326	0.65514581	1	1
chr14.76731400.76732176	0.071255143	1	0
chr14.76905400.76905851	-0.12969032	1	4
chr14.77282500.77283026	-0.21901571	1	4
chr14.77805700.77806701	-0.20202855	1	2
chr14.77993175.77993876	0.34713544	1	3
chr14.78532225.78532826	0.32020543	1	4
chr14.78687950.78689251	-0.21143056	1	3
chr14.79602975.79604151	0.71091986	1	2
chr14.80572275.80573451	0.33349316	1	1
chr14.87148650.87149076	0.007876796	1	1
chr14.89462575.89463251	-0.15418343	1	1
chr14.89542775.89543601	0.24579657	1	2
chr14.93408275.93408876	0.38890042	1	2
chr14.93466100.93466626	0.12394785	1	1
chr14.97987250.97987851	0.3296831	1	0
chr14.98471700.98473026	1.7024511	1	2
chr14.98507875.98508376	1.0689788	1	1
chr14.98522025.98522451	-0.34008314	1	4
chr14.98572975.98573501	0.28416786	1	1
chr14.100002300.100003001	-0.43719183	1	2
chr14.100858150.100858876	0.099744971	1	3
chr14.104162675.104163851	0.33845934	1	0
chr14.104177450.104178151	0.15633188	1	3
chr14.104696750.104697651	1.202681	1	3
chr14.105882000.105883176	0.76191706	1	3
chr14.106250400.106251001	0.42481974	1	1
chr14.114986900.114987301	-0.34156248	1	2
chr14.116178525.116179276	0.25549344	1	1
chr14.117955550.117956301	-0.10830936	1	4
