#seq_id	posterior_prob	svm_score
chr10:12577905-12578105	0.999172792927	1.49454458403
chr10:12706365-12706565	0.999353155112	1.54217261745
chr10:12940275-12940475	0.966242823786	0.770357626836
chr10:13024730-13024930	0.985149220472	0.933005038782
chr10:13106845-13107045	0.988334062419	0.980338493146
chr10:13394600-13394800	0.988798318479	0.988287624809
chr10:13395330-13395530	0.973693834538	0.820103107074
chr10:13635125-13635325	0.999010006064	1.45975047746
chr10:13739300-13739500	0.996264558675	1.20225380753
chr10:13740120-13740320	0.998248223518	1.34917016168
chr10:13805150-13805350	0.979154223149	0.866205362191
chr10:13899350-13899550	0.99702036803	1.24614625996
chr10:13913690-13913890	0.924419160368	0.605825300716
chr10:13915820-13916020	0.989677759073	1.00428148692
chr10:13919260-13919460	0.999695552903	1.68806861426
chr10:13927525-13927725	0.970725594121	0.798824272551
chr10:13928055-13928255	0.985563831804	0.938565772067
chr10:13930415-13930615	0.999478792565	1.58398671095
chr10:13936070-13936270	0.993576217623	1.09682207257
chr10:14033855-14034055	0.994744676477	1.13589932414
chr10:14048930-14049130	0.998201778295	1.34409746335
chr10:16743840-16744040	0.99953126386	1.60452967813
chr10:16795230-16795430	0.993760339486	1.1024854091
chr10:16919990-16920190	0.999042908788	1.46629745792
chr10:16922640-16922840	0.999697811857	1.6895102095
chr10:17282675-17282875	0.998868138572	1.43380834704
chr10:17351700-17351900	0.988472748518	0.982679879926
chr10:17546335-17546535	0.998053303188	1.32871654263
chr10:17561955-17562155	0.999293909851	1.52520276692
chr10:17580955-17581155	0.998577406918	1.389512559
chr10:17650380-17650580	0.999777637934	1.74888297454
chr10:18157555-18157755	0.986929877536	0.95807005174
chr10:18173255-18173455	0.998902304189	1.43974605504
chr10:18195190-18195390	0.994307219877	1.12034182468
chr10:18198175-18198375	0.998513252554	1.38096456939
chr10:18200695-18200895	0.990789003726	1.02653980372
chr10:18228490-18228690	0.992435563231	1.0649706904
chr10:18242400-18242600	0.99758393664	1.28682663699
chr10:18246175-18246375	0.998934131215	1.44544582552
chr10:18249925-18250125	0.998114408848	1.33489987835
chr10:18574815-18575015	0.999627328847	1.64892818948
chr10:18905845-18906045	0.998338050047	1.35937362782
chr10:18997140-18997340	0.998628851712	1.39664997744
chr10:19148975-19149175	0.989672585857	1.00418351874
chr10:19191445-19191645	0.970096722238	0.79458594891
chr10:19726195-19726395	0.999913968104	1.93266278325
chr10:19726555-19726755	0.996872237351	1.23672883854
chr10:20100705-20100905	0.998963843676	1.45092249
chr10:20194800-20195000	0.996702725084	1.2264828663
chr10:20378640-20378840	0.983573441925	0.913180514278
chr10:20393685-20393885	0.789770508657	0.377404088713
chr10:20655000-20655200	0.998559359972	1.38706966423
chr10:20664515-20664715	0.987965214493	0.974242738191
chr10:21007965-21008165	0.953384312439	0.705311483416
chr10:21190405-21190605	0.999334833561	1.5367642316
chr10:21256495-21256695	0.987692895297	0.969859552434
chr10:21295655-21295855	0.998064978791	1.32988289606
chr10:21321725-21321925	0.997697168568	1.29613701909
chr10:21447090-21447290	0.99836624085	1.36268963306
chr10:21482295-21482495	0.88639514616	0.518838206963
chr10:21483965-21484165	0.997384194124	1.27141698918
chr10:21487035-21487235	0.99899543394	1.45692008528
chr10:21493530-21493730	0.964425917448	0.759848866013
chr10:21573175-21573375	0.999739204177	1.71802433075
chr10:21573580-21573780	0.994946790982	1.14352766487
chr10:22421765-22421965	0.990628764413	1.02317107821
chr10:22466360-22466560	0.998101268407	1.33355347293
chr10:22923590-22923790	0.443446965805	0.077325406452
chr10:23051370-23051570	0.998578266306	1.38962965928
chr10:23331920-23332120	0.996564840801	1.2185286501
chr10:24038365-24038565	0.998491342566	1.37812942568
chr10:24060745-24060945	0.992600223638	1.06926154868
chr10:24991665-24991865	0.99670277522	1.22648581843
chr10:25031515-25031715	0.998861246441	1.43263227342
chr10:25272820-25273020	0.999090190011	1.47611031678
chr10:25341300-25341500	0.998023301367	1.32575118831
chr10:25353045-25353245	0.988954582439	0.991036659884
chr10:25363435-25363635	0.968861361232	0.786505888391
chr10:26545225-26545425	0.99878988732	1.42085716605
chr10:26823705-26823905	0.998582572766	1.39021752412
chr10:26896845-26897045	0.998594286643	1.3918256273
chr10:27833680-27833880	0.992819882439	1.07513555302
chr10:28204930-28205130	0.993884096957	1.10638612586
chr10:30892915-30893115	0.993494570562	1.09436215411
chr10:33811780-33811980	0.991350030971	1.03880985389
chr10:38273460-38273660	0.999261320602	1.51646514887
chr10:38274935-38275135	0.996761437352	1.22997098003
chr10:38764995-38765195	0.992649079294	1.07055291256
chr10:38905130-38905330	0.997624979237	1.29015004047
chr10:38959450-38959650	0.985240901181	0.934221365638
chr10:39204280-39204480	0.99863606283	1.39767175615
chr10:39260655-39260855	0.994497161323	1.12694542562
chr10:39261990-39262190	0.998653433803	1.40015545482
chr10:39290425-39290625	0.995548801419	1.16819127241
chr10:39291905-39292105	0.998837650235	1.42865897628
chr10:39350080-39350280	0.99510204206	1.14959631018
chr10:39351520-39351720	0.99983265679	1.80390034575
chr10:39359685-39359885	0.997954780355	1.31914369838
chr10:39756725-39756925	0.945973708851	0.675252472017
chr10:39787470-39787670	0.984249240966	0.921442880305
chr10:39818475-39818675	0.992282275392	1.06105869431
chr10:39827775-39827975	0.997264200022	1.26271453311
chr10:40092150-40092350	0.997259552209	1.26238516138
chr10:40118765-40118965	0.999383134044	1.55136131993
chr10:40241460-40241660	0.999423188244	1.56436041317
chr10:40470515-40470715	0.998740337815	1.4130820547
chr10:40477850-40478050	0.987536365133	0.967383230655
chr10:40480465-40480665	0.998669966562	1.40254920525
chr10:40482470-40482670	0.974477035671	0.826107434409
chr10:40494910-40495110	0.999451277598	1.57402642912
chr10:40550360-40550560	0.999862828723	1.84237885026
chr10:40757530-40757730	0.999807224512	1.77651797407
chr10:40868975-40869175	0.99419857431	1.11666240901
chr10:40938830-40939030	0.928608397903	0.61773459634
chr10:41436510-41436710	0.99879514973	1.42170152939
chr10:41539185-41539385	0.999479012127	1.58406828697
chr10:41542335-41542535	0.996680269961	1.22516514157
chr10:41651895-41652095	0.999609377461	1.63982105042
chr10:41655360-41655560	0.996775573125	1.23082020409
chr10:42055870-42056070	0.995899970257	1.18416187909
chr10:42059700-42059900	0.999596466616	1.63352614173
chr10:42066815-42067015	0.998322519878	1.3575707657
chr10:42130590-42130790	0.999554503749	1.61437430723
chr10:42743470-42743670	0.986676618124	0.954306646917
chr10:42826645-42826845	0.619526834944	0.215630623682
chr10:42844035-42844235	0.999259758184	1.51605597927
chr10:42999675-42999875	0.992851075737	1.07598414192
chr10:43032155-43032355	0.999344186957	1.53950641985
chr10:43264175-43264375	0.990735685022	1.0254124782
chr10:43388215-43388415	0.989901437278	1.00856455485
chr10:43408995-43409195	0.996920826123	1.23976795397
chr10:43432535-43432735	0.998739641843	1.4129750347
chr10:43460025-43460225	0.992480701715	1.06613765312
chr10:43838465-43838665	0.959330731621	0.732921686658
chr10:44082675-44082875	0.997203286319	1.25844143505
chr10:44121570-44121770	0.991539451749	1.04313144199
chr10:44154545-44154745	0.990599778831	1.02256781114
chr10:44164305-44164505	0.998168457786	1.340538167
chr10:44505300-44505500	0.999335095177	1.53684040566
chr10:44508060-44508260	0.9955346729	1.16757528524
chr10:44805075-44805275	0.85305004843	0.461615750842
chr10:44812615-44812815	0.996366622087	1.2076344327
chr10:44824105-44824305	0.995033344109	1.14688769146
chr10:44824500-44824700	0.983757011552	0.915391290123
chr10:44856645-44856845	0.996251881877	1.20159575632
chr10:44913300-44913500	0.993406758684	1.09175049785
chr10:45025005-45025205	0.999341089526	1.53859402352
chr10:45083050-45083250	0.999249013004	1.51326516669
chr10:45533800-45534000	0.993982807217	1.10955403486
chr10:45608790-45608990	0.987261337558	0.963105727569
chr10:45790680-45790880	0.896645463782	0.539361466516
chr10:46417885-46418085	0.995758322396	1.1775619142
chr10:46438475-46438675	0.996769525365	1.23045642414
chr10:52140385-52140585	0.986449792252	0.950995473047
chr10:52462615-52462815	0.97060912599	0.798032708787
chr10:52543575-52543775	0.982883810176	0.905086684071
chr10:52597340-52597540	0.996038493437	1.19083964376
chr10:52702705-52702905	0.91908396076	0.591506185417
chr10:52712355-52712555	0.998618493373	1.39519160528
chr10:53149655-53149855	0.989796639606	1.0065462855
chr10:53184465-53184665	0.990423522943	1.0189386556
chr10:53254745-53254945	0.991703820387	1.04695993075
chr10:53760050-53760250	0.998480449633	1.37673514918
chr10:54271625-54271825	0.9899822571	1.01013525074
chr10:56702465-56702665	0.986361370837	0.949719496672
chr10:57835425-57835625	0.996412563767	1.21010574242
chr10:57841385-57841585	0.993641594265	1.09881428439
chr10:58064400-58064600	0.995069833919	1.14832173397
chr10:58260970-58261170	0.999562550615	1.6179031024
chr10:58296450-58296650	0.996660430406	1.22400827594
chr10:58334720-58334920	0.950453612691	0.692917086349
chr10:58395325-58395525	0.999535050761	1.60610010779
chr10:58399255-58399455	0.993849199334	1.10527830169
chr10:58407785-58407985	0.999445741769	1.57208291425
chr10:58454425-58454625	0.996395840757	1.20920254178
chr10:58465275-58465475	0.996840347446	1.23475967377
chr10:58474265-58474465	0.999528423717	1.60336016976
chr10:58540745-58540945	0.998436346423	1.37119020257
chr10:58553085-58553285	0.995060207474	1.14794239355
chr10:58577815-58578015	0.999278658708	1.52106464259
chr10:58590510-58590710	0.999706006304	1.6948316291
chr10:58759050-58759250	0.999565985498	1.61942920532
chr10:58797705-58797905	0.965360796023	0.765189725746
chr10:58849830-58850030	0.937297003599	0.644648536847
chr10:58971980-58972180	0.994923125505	1.14261892798
chr10:58972995-58973195	0.980116085692	0.875536754799
chr10:58984970-58985170	0.998603034298	1.39303527399
chr10:59249155-59249355	0.992874694161	1.07662911138
chr10:59393860-59394060	0.995193901865	1.15327783117
chr10:59491820-59492020	0.995107379531	1.14980833574
chr10:59509550-59509750	0.998528555326	1.38296959657
chr10:59635920-59636120	0.99916674313	1.49313333447
chr10:59672060-59672260	0.990502245798	1.02055133429
chr10:59725235-59725435	0.891085831414	0.528019023194
chr10:60048555-60048755	0.989007582633	0.991977793302
chr10:60161680-60161880	0.996938372265	1.24087718771
chr10:60301675-60301875	0.998348379079	1.36058203894
chr10:60352765-60352965	0.998498445982	1.37904407589
chr10:60374310-60374510	0.994265542677	1.11892218701
chr10:60907870-60908070	0.993428532614	1.09239485094
chr10:61007960-61008160	0.99667039164	1.22458826737
chr10:61032960-61033160	0.991239362816	1.03632819773
chr10:61125010-61125210	0.999520901532	1.60029639087
chr10:61125485-61125685	0.997247750801	1.26155134005
chr10:61132105-61132305	0.998952436503	1.44880156363
chr10:61412440-61412640	0.990484954999	1.02019599169
chr10:61539095-61539295	0.991206318694	1.03559322833
chr10:61564490-61564690	0.998234952896	1.34770718662
chr10:61591070-61591270	0.991046057284	1.03206707409
chr10:61655675-61655875	0.997229071659	1.26023883678
chr10:61701485-61701685	0.948542983551	0.685205828696
chr10:62591120-62591320	0.998345661402	1.36026336337
chr10:62640555-62640755	0.998761239221	1.41632390046
chr10:62873375-62873575	0.999563125999	1.61815790559
chr10:62943465-62943665	0.99350878785	1.09478828891
chr10:63266785-63266985	0.99587362733	1.18291743502
chr10:63301845-63302045	0.99964896732	1.66050748552
chr10:63593285-63593485	0.990003334511	1.01054694277
chr10:65737220-65737420	0.933396793882	0.632164674019
chr10:66277430-66277630	0.999299126074	1.52663862179
chr10:66363415-66363615	0.999702330022	1.69242617147
chr10:66400625-66400825	0.997446469183	1.27609169259
chr10:66488915-66489115	0.959166395168	0.732108181683
chr10:66519080-66519280	0.998294638503	1.35437549715
chr10:66526570-66526770	0.756665277985	0.340819463529
chr10:66573765-66573965	0.981868058192	0.89373077724
chr10:66607140-66607340	0.978112044823	0.856558959246
chr10:66945210-66945410	0.996018233451	1.18984858662
chr10:66955005-66955205	0.999423717782	1.56453824638
chr10:67020955-67021155	0.980011921706	0.874505119968
chr10:67208910-67209110	0.996835468397	1.23446014677
chr10:67366230-67366430	0.991195358746	1.03535006087
chr10:67467450-67467650	0.991640276688	1.04547102179
chr10:67470970-67471170	0.998886806237	1.43703008773
chr10:67501880-67502080	0.995618505471	1.17125906447
chr10:67619500-67619700	0.993375175181	1.09081959832
chr10:67630870-67631070	0.99785789104	1.31016824819
chr10:67671140-67671340	0.999668048776	1.67132661193
chr10:67883180-67883380	0.987965325272	0.974244541123
chr10:68021295-68021495	0.984329577587	0.922448187952
chr10:68507050-68507250	0.996702298829	1.22645776937
chr10:68508885-68509085	0.988693438888	0.986463739038
chr10:68561010-68561210	0.996466060546	1.21302351101
chr10:68569660-68569860	0.98791845657	0.973483211596
chr10:68618365-68618565	0.996076012668	1.19268837516
chr10:68618915-68619115	0.990728688432	1.02526502548
chr10:68638860-68639060	0.947717080045	0.681956048807
chr10:68648715-68648915	0.997339639442	1.26814009674
chr10:68928395-68928595	0.999505335233	1.59410611107
chr10:68960245-68960445	0.999488339681	1.58756597694
chr10:68970575-68970775	0.999820155592	1.78995657086
chr10:69039595-69039795	0.992727931462	1.07265523092
chr10:69207020-69207220	0.996651591703	1.22349508554
chr10:69220120-69220320	0.981022661686	0.884745833472
chr10:69317710-69317910	0.99113480343	1.03401190958
chr10:69322035-69322235	0.998105450576	1.33398097778
chr10:69382620-69382820	0.993282943345	1.08812615822
chr10:69522740-69522940	0.999792353995	1.76213577846
chr10:69664080-69664280	0.99252218404	1.06721624008
chr10:69835590-69835790	0.986165325027	0.94691928499
chr10:69841940-69842140	0.994517969786	1.12768259514
chr10:69842780-69842980	0.999336751012	1.53732322788
chr10:69858745-69858945	0.999840740792	1.81348323511
chr10:69861005-69861205	0.99944520222	1.57189452849
chr10:69891125-69891325	0.949916004002	0.690719225372
chr10:69992965-69993165	0.996730754932	1.22814033822
chr10:70104145-70104345	0.987800569724	0.971581094494
chr10:70147570-70147770	0.99801835163	1.32526628108
chr10:70176175-70176375	0.99621752965	1.19982361997
chr10:70196260-70196460	0.999288648855	1.52376528439
chr10:70213205-70213405	0.99608299278	1.19303425652
chr10:70241405-70241605	0.994631919075	1.13176941615
chr10:70289575-70289775	0.999578961829	1.62530555899
chr10:70318705-70318905	0.997871512056	1.31140527914
chr10:70324215-70324415	0.875430835742	0.498600797414
chr10:70412775-70412975	0.992015560932	1.05443223616
chr10:70433925-70434125	0.998492403439	1.37826575232
chr10:70456705-70456905	0.999213177851	1.50423804559
chr10:70491235-70491435	0.998472032742	1.3756646196
chr10:70491715-70491915	0.999678974032	1.67780468335
chr10:70613345-70613545	0.993063849856	1.08187246504
chr10:70691335-70691535	0.999391521629	1.5540121481
chr10:70713170-70713370	0.996619064446	1.22161805378
chr10:70863775-70863975	0.997148538758	1.25467935317
chr10:70889730-70889930	0.95749477361	0.724006767117
chr10:71129960-71130160	0.999286303696	1.52312792731
chr10:71319390-71319590	0.998861502836	1.43267589725
chr10:71356580-71356780	0.998443193486	1.3720407418
chr10:71947185-71947385	0.974704422789	0.82788429774
chr10:73827850-73828050	0.995797604264	1.17936996471
chr10:74396425-74396625	0.999700181448	1.69103403333
chr10:74415650-74415850	0.995724004502	1.17599593728
chr10:74685305-74685505	0.999814850953	1.78433043167
chr10:74766535-74766735	0.99282513975	1.07527831723
chr10:74860085-74860285	0.962888354391	0.751352103017
chr10:75011330-75011530	0.999160179203	1.491613686
chr10:75164065-75164265	0.99671788506	1.22737756033
chr10:75167160-75167360	0.999454822819	1.57528140325
chr10:75206140-75206340	0.993776592771	1.10299328901
chr10:75335725-75335925	0.993851582328	1.10535375082
chr10:75442215-75442415	0.985820622828	0.942089300562
chr10:76322660-76322860	0.946723977129	0.678111989503
chr10:76669485-76669685	0.965286809595	0.76476201756
chr10:76751415-76751615	0.999080858058	1.47413379707
chr10:76753510-76753710	0.996680113038	1.22515596421
chr10:76778545-76778745	0.992250589362	1.06025966987
chr10:76803975-76804175	0.999387847218	1.5528464139
chr10:76833100-76833300	0.998334149044	1.35891919235
chr10:76897465-76897665	0.937020255934	0.643739198115
chr10:77567970-77568170	0.999691460145	1.68548377068
chr10:77786250-77786450	0.998233961265	1.34759830898
chr10:77862135-77862335	0.993686881254	1.10020627586
chr10:78185530-78185730	0.989243718952	0.996226186956
chr10:78189875-78190075	0.989336936379	0.997928736258
chr10:78190740-78190940	0.999877913426	1.86492548406
chr10:78246485-78246685	0.991252520671	1.03662162074
chr10:80214285-80214485	0.990591302922	1.02239175305
chr10:80462710-80462910	0.998542424833	1.38480490162
chr10:80469090-80469290	0.99975194464	1.72771883206
chr10:82357115-82357315	0.997742231489	1.29996996539
chr10:82371380-82371580	0.992290040338	1.06125499897
chr10:82525180-82525380	0.998083813041	1.33177926002
chr10:82573825-82574025	0.968793938458	0.78607388164
chr10:82579810-82580010	0.999104157869	1.47910690089
chr10:82683185-82683385	0.998327662086	1.35816586105
chr10:83102760-83102960	0.998286686692	1.35347375615
chr10:83421590-83421790	0.821520048633	0.416712883102
chr10:83489565-83489765	0.995371516894	1.16059918696
chr10:83820845-83821045	0.998680525901	1.40409367504
chr10:83844280-83844480	0.997988695106	1.32238602085
chr10:83876190-83876390	0.993628028507	1.09839922909
chr10:84120620-84120820	0.999054270078	1.46861047069
chr10:84148915-84149115	0.998264300871	1.35095744839
chr10:84426600-84426800	0.997154278941	1.25507040517
chr10:84431625-84431825	0.991162100255	1.03461398979
chr10:85022015-85022215	0.996820327874	1.23353358532
chr10:85071390-85071590	0.996792074678	1.2318162625
chr10:85136285-85136485	0.99612302133	1.19502970081
chr10:85768300-85768500	0.989373401565	0.99859875612
chr10:85850785-85850985	0.999385246112	1.55202541328
chr10:86251895-86252095	0.98473109424	0.927549917164
chr10:86299485-86299685	0.994204620248	1.11686535513
chr10:86369915-86370115	0.999235106898	1.50971202961
chr10:86432215-86432415	0.998947145608	1.44782565207
chr10:86437710-86437910	0.997076901148	1.24986397992
chr10:86438860-86439060	0.999761652942	1.73544636214
chr10:86455030-86455230	0.998066501916	1.33003556883
chr10:86571865-86572065	0.99753430946	1.28288251977
chr10:86573790-86573990	0.999251526204	1.51391432101
chr10:86675670-86675870	0.994994305324	1.14536503592
chr10:86796090-86796290	0.998954166012	1.44912164167
chr10:86909550-86909750	0.99894674785	1.44775248311
chr10:86952470-86952670	0.998666979081	1.4021144611
chr10:87128845-87129045	0.992138921062	1.05746935238
chr10:87129225-87129425	0.953918316002	0.70764935968
chr10:87279785-87279985	0.996527970652	1.21645559911
chr10:87855275-87855475	0.996022702765	1.19006677947
chr10:88854670-88854870	0.992762864839	1.07359385081
chr10:88897635-88897835	0.999383327254	1.55142197625
chr10:89014390-89014590	0.9837472461	0.915273064939
chr10:89318445-89318645	0.993834363239	1.10480922129
chr10:89439320-89439520	0.993717714003	1.10115967445
chr10:89466740-89466940	0.996150865613	1.19642989289
chr10:89506565-89506765	0.991877211815	1.05108097852
chr10:89808540-89808740	0.918818972768	0.590817709687
chr10:89957820-89958020	0.994971486939	1.1444804974
chr10:90142675-90142875	0.995777879766	1.17845999939
chr10:90143185-90143385	0.997504572598	1.28055695077
chr10:90167420-90167620	0.993136409352	1.08392156943
chr10:90330385-90330585	0.99924430097	1.51205388774
chr10:90385825-90386025	0.991816821562	1.04963584694
chr10:90386180-90386380	0.978123095883	0.856658871137
chr10:90470995-90471195	0.999734828403	1.71480363168
chr10:90654835-90655035	0.989662958316	1.0040013257
chr10:90893145-90893345	0.987685409324	0.969740417305
chr10:90896215-90896415	0.994711971925	1.13469246597
chr10:91039900-91040100	0.984228690341	0.92118652657
chr10:91182595-91182795	0.961189175389	0.742347266669
chr10:91334070-91334270	0.998369931165	1.36312793707
chr10:91336945-91337145	0.997878704361	1.31206165913
chr10:91344405-91344605	0.992403254974	1.06413966235
chr10:91350800-91351000	0.990789505836	1.02655045061
chr10:91351340-91351540	0.998630739939	1.39691701003
chr10:92116070-92116270	0.998857752644	1.43203880451
chr10:92358815-92359015	0.999475061854	1.58260582291
chr10:92592205-92592405	0.99634598958	1.20653467657
chr10:92593160-92593360	0.997465255771	1.27752426118
chr10:92605460-92605660	0.992692670821	1.07171234587
chr10:92675750-92675950	0.994915015217	1.14230846828
chr10:92718025-92718225	0.998699289993	1.40686892624
chr10:92745660-92745860	0.999663945594	1.66894856126
chr10:92895280-92895480	0.998261647535	1.35066134668
chr10:92898525-92898725	0.993770553509	1.10280442144
chr10:92994350-92994550	0.999097358896	1.47764250174
chr10:93096440-93096640	0.998411929805	1.36818716486
chr10:93143570-93143770	0.976593407	0.843277496843
chr10:93231220-93231420	0.999898274793	1.90023605472
chr10:93401875-93402075	0.998794861581	1.42165520022
chr10:93544725-93544925	0.95100856342	0.695209684545
chr10:93550160-93550360	0.999245459486	1.51235099553
chr10:93592505-93592705	0.991327179809	1.03829486424
chr10:93597600-93597800	0.995011092263	1.14601833486
chr10:93635590-93635790	0.999758452707	1.73286483448
chr10:93843420-93843620	0.994026382443	1.11096896319
chr10:93905560-93905760	0.990905293986	1.0290211415
chr10:93943575-93943775	0.984133542043	0.920003890101
chr10:93962370-93962570	0.987897615171	0.973145603054
chr10:93983375-93983575	0.949059588816	0.687263745577
chr10:93986565-93986765	0.997477104556	1.2784332451
chr10:94006730-94006930	0.997867321938	1.31102390255
chr10:94007995-94008195	0.99520463423	1.15371251946
chr10:94008475-94008675	0.999539616781	1.60801072763
chr10:94058520-94058720	0.999188299633	1.49820949898
chr10:94069965-94070165	0.998400641145	1.36681430509
chr10:94125575-94125775	0.998569598236	1.38845177345
chr10:94267425-94267625	0.999604674792	1.63750442195
chr10:94466800-94467000	0.981848009462	0.893512979338
chr10:94476195-94476395	0.994302564643	1.12018274312
chr10:94496200-94496400	0.999777224567	1.74852349993
chr10:94498125-94498325	0.998107409598	1.33418155471
chr10:94519705-94519905	0.999226179485	1.50746485527
chr10:94545340-94545540	0.999354009343	1.54242850106
chr10:94690945-94691145	0.944950679797	0.671413119375
chr10:94702230-94702430	0.998964793281	1.45110009962
chr10:94752610-94752810	0.919296015534	0.592058615917
chr10:94920140-94920340	0.995567115613	1.16899265351
chr10:94934845-94935045	0.997717561993	1.29786228012
chr10:95062475-95062675	0.999449791388	1.5735027339
chr10:95081185-95081385	0.998998433814	1.45749939311
chr10:95082325-95082525	0.997862878351	1.31062027175
chr10:95142915-95143115	0.993919079348	1.10750296431
chr10:95168450-95168650	0.977302424534	0.849370180644
chr10:95253595-95253795	0.997671239483	1.29396532751
chr10:95726445-95726645	0.932844913135	0.630453403191
chr10:95771750-95771950	0.996815009744	1.23320917271
chr10:95860795-95860995	0.995842179198	1.18144213909
chr10:96153770-96153970	0.979553115959	0.870022930621
chr10:96179885-96180085	0.999577356586	1.62456888402
chr10:96218175-96218375	0.977471601365	0.850851395937
chr10:96418500-96418700	0.997272150921	1.26327927705
chr10:96443500-96443700	0.996068282553	1.19230604372
chr10:96540790-96540990	0.993137450848	1.08395113796
chr10:96836390-96836590	0.998533707314	1.38364931737
chr10:97948455-97948655	0.99645627975	1.21248678302
chr10:97948965-97949165	0.995752488051	1.17729479623
chr10:98070940-98071140	0.983290811573	0.909823773353
chr10:98108990-98109190	0.996389649439	1.20886921082
chr10:98205680-98205880	0.998164715439	1.34014245381
chr10:98414415-98414615	0.974742959922	0.828186978024
chr10:98416935-98417135	0.979628619814	0.870753733361
chr10:98427275-98427475	0.99529395517	1.15736826427
chr10:98713455-98713655	0.988462640404	0.982508290175
chr10:98760345-98760545	0.992363715434	1.06312739184
chr10:98772340-98772540	0.989361063205	0.998371793959
chr10:98914400-98914600	0.992010446642	1.05430732986
chr10:98938945-98939145	0.998783646191	1.41986050642
chr10:99018610-99018810	0.999454034915	1.57500178935
chr10:99324720-99324920	0.999187670848	1.49805953374
chr10:99487395-99487595	0.998543359233	1.38492917394
chr10:99516695-99516895	0.996827770894	1.23398852828
chr10:99517635-99517835	0.94989073963	0.690616489904
chr10:104855235-104855435	0.998011981053	1.32464395543
chr10:104968210-104968410	0.992485903692	1.06627258609
chr10:105226260-105226460	0.995802090339	1.17957751783
chr10:105552340-105552540	0.989948673624	1.0094810537
chr10:107251275-107251475	0.999307418259	1.52894331684
chr10:107473800-107474000	0.999523299918	1.60126799899
chr10:107497630-107497830	0.996347566	1.20661848454
chr10:107499250-107499450	0.997701745567	1.29652289772
chr10:107526115-107526315	0.998450199639	1.37291491801
chr10:107809430-107809630	0.998832625253	1.42782324508
chr10:107993170-107993370	0.997516918245	1.28151906729
chr10:108018755-108018955	0.999592049277	1.63141852761
chr10:108037860-108038060	0.996537240876	1.21697475233
chr10:108039245-108039445	0.998427469774	1.37009306755
chr10:109121270-109121470	0.993719092195	1.10120239886
chr10:109525815-109526015	0.99501452198	1.14615207854
chr10:109629290-109629490	0.997284733697	1.26417638166
chr10:110084785-110084985	0.999193047146	1.4993455428
chr10:110311900-110312100	0.999428739348	1.56623278734
chr10:110364530-110364730	0.994925806991	1.14272168313
chr10:110468600-110468800	0.995346024183	1.15953135175
chr10:110517485-110517685	0.999616688013	1.64347831848
chr10:110567090-110567290	0.998978229028	1.4536306507
chr10:110627320-110627520	0.994177762966	1.11596543144
chr10:110780625-110780825	0.996146187297	1.19619393289
